group_id,size,n_distinct_labels,cross_label,labels,members
G00242,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00203.jpg
G00243,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00204.jpg
G00244,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00205.jpg
G00245,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00206.jpg
G00246,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00207.jpg
G00247,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00208.jpg
G00248,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00209.jpg
G00249,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00210.jpg
G00250,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00211.jpg
G00251,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00212.jpg
G00252,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00213.jpg
G00253,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00214.jpg
G00254,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00215.jpg
G00255,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00216.jpg
G00256,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00217.jpg
G00257,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00218.jpg
G00258,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00219.jpg
G00259,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00220.jpg
G00260,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00221.jpg
G00261,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00222.jpg
G00262,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00223.jpg
G00263,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00224.jpg
G00264,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00225.jpg
G00265,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00226.jpg
G00266,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00227.jpg
G00267,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00228.jpg
G00268,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00229.jpg
G00269,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00230.jpg
G00270,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00231.jpg
G00271,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00232.jpg
G00272,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00233.jpg
G00273,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00234.jpg
G00274,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00235.jpg
G00275,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00236.jpg
G00276,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00237.jpg
G00277,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00238.jpg
G00278,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00239.jpg
G00279,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00240.jpg
G00280,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00241.jpg
G00281,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00242.jpg
G00282,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00243.jpg
G00283,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00244.jpg
G00284,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00245.jpg
G00285,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00246.jpg
G00286,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00247.jpg
G00287,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00248.jpg
G00288,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00249.jpg
G00289,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00250.jpg
G00290,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00251.jpg
G00291,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00252.jpg
G00292,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00253.jpg
G00293,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00254.jpg
G00294,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00255.jpg
G00295,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00256.jpg
G00296,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00257.jpg
G00297,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00258.jpg
G00298,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00259.jpg
G00299,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00260.jpg
G00300,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00261.jpg
G00301,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00262.jpg
G00302,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00263.jpg
G00303,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00264.jpg
G00304,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00265.jpg
G00305,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00266.jpg
G00306,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00267.jpg
G00307,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00268.jpg
G00308,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00269.jpg
G00309,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00270.jpg
G00310,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00271.jpg
G00311,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00272.jpg
G00312,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00273.jpg
G00313,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00274.jpg
G00314,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00275.jpg
G00315,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00276.jpg
G00316,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00277.jpg
G00317,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00278.jpg
G00318,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00279.jpg
G00319,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00280.jpg
G00320,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00281.jpg
G00321,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00282.jpg
G00322,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00283.jpg
G00323,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00284.jpg
G00324,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00285.jpg
G00325,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00286.jpg
G00326,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00287.jpg
G00327,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00288.jpg
G00328,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00289.jpg
G00329,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00290.jpg
G00330,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00291.jpg
G00331,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00292.jpg
G00332,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00293.jpg
G00333,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00294.jpg
G00334,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00295.jpg
G00335,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00296.jpg
G00336,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00297.jpg
G00337,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00298.jpg
G00338,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00299.jpg
G00339,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00300.jpg
G00340,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00301.jpg
G00341,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00302.jpg
G00342,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00303.jpg
G00343,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00304.jpg
G00344,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00305.jpg
G00345,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00306.jpg
G00346,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00307.jpg
G00347,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00308.jpg
G00348,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00309.jpg
G00349,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00310.jpg
G00350,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00311.jpg
G00351,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00312.jpg
G00352,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00313.jpg
G00353,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00314.jpg
G00354,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00315.jpg
G00355,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00316.jpg
G00356,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00317.jpg
G00357,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00318.jpg
G00358,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00319.jpg
G00359,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00320.jpg
G00360,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00321.jpg
G00361,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00322.jpg
G00362,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00323.jpg
G00363,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00324.jpg
G00364,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00325.jpg
G00365,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00326.jpg
G00366,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00327.jpg
G00367,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00328.jpg
G00368,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00329.jpg
G00369,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00330.jpg
G00370,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00331.jpg
G00371,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00332.jpg
G00372,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00333.jpg
G00373,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00334.jpg
G00374,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00335.jpg
G00375,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00336.jpg
G00376,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00337.jpg
G00377,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00338.jpg
G00378,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00339.jpg
G00379,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00340.jpg
G00380,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00341.jpg
G00381,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00342.jpg
G00382,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00343.jpg
G00383,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00344.jpg
G00384,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00345.jpg
G00385,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00346.jpg
G00386,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00347.jpg
G00387,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00348.jpg
G00388,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00349.jpg
G00389,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00350.jpg
G00390,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00351.jpg
G00391,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00352.jpg
G00392,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00353.jpg
G00393,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00354.jpg
G00394,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00355.jpg
G00395,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00356.jpg
G00396,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00357.jpg
G00397,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00358.jpg
G00398,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00359.jpg
G00399,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00360.jpg
G00400,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00361.jpg
G00401,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00362.jpg
G00402,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00363.jpg
G00403,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00364.jpg
G00404,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00365.jpg
G00405,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00366.jpg
G00406,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00367.jpg
G00407,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00368.jpg
G00408,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00369.jpg
G00409,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00370.jpg
G00410,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00371.jpg
G00411,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00372.jpg
G00412,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00373.jpg
G00413,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00374.jpg
G00414,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00375.jpg
G00415,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00376.jpg
G00416,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00377.jpg
G00417,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00378.jpg
G00418,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00379.jpg
G00419,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00380.jpg
G00420,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00381.jpg
G00421,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00382.jpg
G00422,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00383.jpg
G00423,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00384.jpg
G00424,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00385.jpg
G00425,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00386.jpg
G00426,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00387.jpg
G00427,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00388.jpg
G00428,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00389.jpg
G00429,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00390.jpg
G00430,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00391.jpg
G00431,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00392.jpg
G00432,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00393.jpg
G00433,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00394.jpg
G00434,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00395.jpg
G00435,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00396.jpg
G00436,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00397.jpg
G00437,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00398.jpg
G00438,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00399.jpg
G00439,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00400.jpg
G00440,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00401.jpg
G00441,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00402.jpg
G00442,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00403.jpg
G00443,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00404.jpg
G00444,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00405.jpg
G00445,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00406.jpg
G00446,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00407.jpg
G00447,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00408.jpg
G00448,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00409.jpg
G00449,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00410.jpg
G00450,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00411.jpg
G00451,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00412.jpg
G00452,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00413.jpg
G00453,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00414.jpg
G00454,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00415.jpg
G00455,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00416.jpg
G00456,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00417.jpg
G00457,1,1,False,1. Tea algal leaf spot,1. Tea algal leaf spot/tea_algal_leaf_spot_00418.jpg
G00458,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00001.jpg
G00459,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00002.jpg
G00460,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00003.jpg
G00461,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00004.jpg
G00462,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00005.jpg
G00463,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00006.jpg
G00464,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00007.jpg
G00465,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00008.jpg
G00466,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00009.jpg
G00467,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00010.jpg
G00468,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00011.jpg
G00469,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00012.jpg
G00470,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00013.jpg
G00471,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00014.jpg
G00472,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00015.jpg
G00473,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00016.jpg
G00474,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00017.jpg
G00475,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00018.jpg
G00476,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00019.jpg
G00477,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00020.jpg
G00478,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00021.jpg
G00479,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00022.jpg
G00480,1,1,False,2. Brown Blight,2. Brown Blight/brown_blight_00023.jpg
