path_a,path_b,label_a,label_b,cross_label,phash_hamming,dhash_hamming,ssim,exact_sha_match,passes_pixel_confirmation,is_duplicate_for_grouping
1. Tea algal leaf spot/tea_algal_leaf_spot_00174.jpg,3. Gray Blight/gray_blight_00946.jpg,1. Tea algal leaf spot,3. Gray Blight,True,56,86,0.84469,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00174.jpg,4. Helopeltis/helopeltis_00181.jpg,1. Tea algal leaf spot,4. Helopeltis,True,64,108,0.84312,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00174.jpg,5. Red spider/red_spider_00249.jpg,1. Tea algal leaf spot,5. Red spider,True,64,126,0.84661,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00174.jpg,7. Healthy leaf/healthy_00782.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,62,90,0.85476,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00177.jpg,2. Brown Blight/brown_blight_00181.jpg,1. Tea algal leaf spot,2. Brown Blight,True,54,77,0.78583,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00177.jpg,4. Helopeltis/helopeltis_00199.jpg,1. Tea algal leaf spot,4. Helopeltis,True,60,76,0.84051,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00177.jpg,5. Red spider/red_spider_00248.jpg,1. Tea algal leaf spot,5. Red spider,True,60,97,0.84348,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00179.jpg,7. Healthy leaf/healthy_00660.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,62,108,0.80766,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00181.jpg,6. Green mirid bug/green_mirid_bug_00510.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,62,49,0.88767,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,2. Brown Blight/brown_blight_00318.jpg,1. Tea algal leaf spot,2. Brown Blight,True,58,97,0.71853,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,4. Helopeltis/helopeltis_00343.jpg,1. Tea algal leaf spot,4. Helopeltis,True,56,108,0.82135,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,5. Red spider/red_spider_00190.jpg,1. Tea algal leaf spot,5. Red spider,True,56,94,0.8278,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,5. Red spider/red_spider_00192.jpg,1. Tea algal leaf spot,5. Red spider,True,60,94,0.84351,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,5. Red spider/red_spider_00510.jpg,1. Tea algal leaf spot,5. Red spider,True,64,110,0.85091,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,6. Green mirid bug/green_mirid_bug_00311.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,54,111,0.84092,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,6. Green mirid bug/green_mirid_bug_00537.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,64,70,0.85195,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,6. Green mirid bug/green_mirid_bug_01136.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,54,95,0.85284,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,7. Healthy leaf/healthy_00133.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,62,116,0.83557,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,7. Healthy leaf/healthy_00729.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,60,105,0.83737,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,7. Healthy leaf/healthy_00841.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,64,103,0.84939,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,7. Healthy leaf/healthy_00913.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,62,119,0.84788,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00185.jpg,6. Green mirid bug/green_mirid_bug_00535.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,52,91,0.84024,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00191.jpg,5. Red spider/red_spider_00502.jpg,1. Tea algal leaf spot,5. Red spider,True,64,52,0.82272,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00195.jpg,3. Gray Blight/gray_blight_00714.jpg,1. Tea algal leaf spot,3. Gray Blight,True,58,79,0.64086,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00195.jpg,5. Red spider/red_spider_00298.jpg,1. Tea algal leaf spot,5. Red spider,True,64,92,0.63277,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00195.jpg,5. Red spider/red_spider_00469.jpg,1. Tea algal leaf spot,5. Red spider,True,58,120,0.62425,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00195.jpg,6. Green mirid bug/green_mirid_bug_00748.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,62,117,0.62964,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00199.jpg,6. Green mirid bug/green_mirid_bug_00987.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,62,72,0.60776,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00201.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00246.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,62,96,0.74572,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00201.jpg,4. Helopeltis/helopeltis_00350.jpg,1. Tea algal leaf spot,4. Helopeltis,True,62,95,0.73135,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00201.jpg,6. Green mirid bug/green_mirid_bug_00777.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,64,97,0.73552,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00203.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00204.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,60,47,0.77707,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00206.jpg,7. Healthy leaf/healthy_00493.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,64,82,0.73392,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00207.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00244.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,54,99,0.72855,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00214.jpg,3. Gray Blight/gray_blight_00616.jpg,1. Tea algal leaf spot,3. Gray Blight,True,60,68,0.79436,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00220.jpg,2. Brown Blight/brown_blight_00444.jpg,1. Tea algal leaf spot,2. Brown Blight,True,64,83,0.72075,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00220.jpg,7. Healthy leaf/healthy_00448.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,60,67,0.7777,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00225.jpg,7. Healthy leaf/healthy_00439.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,64,85,0.70505,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00231.jpg,2. Brown Blight/brown_blight_00356.jpg,1. Tea algal leaf spot,2. Brown Blight,True,60,77,0.75723,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00231.jpg,3. Gray Blight/gray_blight_00819.jpg,1. Tea algal leaf spot,3. Gray Blight,True,64,85,0.75496,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00231.jpg,3. Gray Blight/gray_blight_00820.jpg,1. Tea algal leaf spot,3. Gray Blight,True,62,89,0.77338,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00231.jpg,3. Gray Blight/gray_blight_01004.jpg,1. Tea algal leaf spot,3. Gray Blight,True,58,106,0.77722,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00231.jpg,7. Healthy leaf/healthy_00763.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,54,120,0.77244,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00237.jpg,5. Red spider/red_spider_00494.jpg,1. Tea algal leaf spot,5. Red spider,True,62,103,0.80125,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00242.jpg,4. Helopeltis/helopeltis_00365.jpg,1. Tea algal leaf spot,4. Helopeltis,True,60,58,0.86611,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00242.jpg,5. Red spider/red_spider_00083.jpg,1. Tea algal leaf spot,5. Red spider,True,62,63,0.85777,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00242.jpg,5. Red spider/red_spider_00500.jpg,1. Tea algal leaf spot,5. Red spider,True,58,51,0.86014,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00242.jpg,6. Green mirid bug/green_mirid_bug_00895.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,60,65,0.83987,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00245.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00277.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,52,79,0.68608,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00245.jpg,6. Green mirid bug/green_mirid_bug_00662.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,50,74,0.70175,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00246.jpg,3. Gray Blight/gray_blight_00575.jpg,1. Tea algal leaf spot,3. Gray Blight,True,60,61,0.86053,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00246.jpg,3. Gray Blight/gray_blight_00760.jpg,1. Tea algal leaf spot,3. Gray Blight,True,62,107,0.8453,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00246.jpg,7. Healthy leaf/healthy_00720.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,54,85,0.85388,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00247.jpg,6. Green mirid bug/green_mirid_bug_01269.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,64,110,0.84255,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00248.jpg,3. Gray Blight/gray_blight_00600.jpg,1. Tea algal leaf spot,3. Gray Blight,True,42,77,0.83675,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00248.jpg,4. Helopeltis/helopeltis_00330.jpg,1. Tea algal leaf spot,4. Helopeltis,True,42,64,0.86136,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00248.jpg,5. Red spider/red_spider_00385.jpg,1. Tea algal leaf spot,5. Red spider,True,50,71,0.83276,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00250.jpg,2. Brown Blight/brown_blight_00250.jpg,1. Tea algal leaf spot,2. Brown Blight,True,44,117,0.84388,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00250.jpg,4. Helopeltis/helopeltis_00387.jpg,1. Tea algal leaf spot,4. Helopeltis,True,64,120,0.85035,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00252.jpg,3. Gray Blight/gray_blight_00736.jpg,1. Tea algal leaf spot,3. Gray Blight,True,62,93,0.75071,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00253.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00260.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,64,79,0.74741,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00253.jpg,7. Healthy leaf/healthy_00768.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,62,97,0.76226,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00254.jpg,6. Green mirid bug/green_mirid_bug_01230.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,62,103,0.78934,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00255.jpg,3. Gray Blight/gray_blight_00466.jpg,1. Tea algal leaf spot,3. Gray Blight,True,58,77,0.871,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00255.jpg,3. Gray Blight/gray_blight_00478.jpg,1. Tea algal leaf spot,3. Gray Blight,True,64,84,0.86967,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00259.jpg,3. Gray Blight/gray_blight_00810.jpg,1. Tea algal leaf spot,3. Gray Blight,True,56,78,0.82109,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00259.jpg,7. Healthy leaf/healthy_00688.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,52,76,0.82759,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00261.jpg,3. Gray Blight/gray_blight_00722.jpg,1. Tea algal leaf spot,3. Gray Blight,True,64,82,0.79513,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00262.jpg,5. Red spider/red_spider_00423.jpg,1. Tea algal leaf spot,5. Red spider,True,50,80,0.78943,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00263.jpg,2. Brown Blight/brown_blight_00469.jpg,1. Tea algal leaf spot,2. Brown Blight,True,64,103,0.73288,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00264.jpg,3. Gray Blight/gray_blight_00534.jpg,1. Tea algal leaf spot,3. Gray Blight,True,62,57,0.89228,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00265.jpg,7. Healthy leaf/healthy_00410.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,60,64,0.88298,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00270.jpg,5. Red spider/red_spider_00252.jpg,1. Tea algal leaf spot,5. Red spider,True,62,89,0.77419,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00272.jpg,7. Healthy leaf/healthy_00479.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,62,62,0.78993,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00277.jpg,6. Green mirid bug/green_mirid_bug_00662.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,64,81,0.69291,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00278.jpg,4. Helopeltis/helopeltis_00584.jpg,1. Tea algal leaf spot,4. Helopeltis,True,64,107,0.8523,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00278.jpg,5. Red spider/red_spider_00282.jpg,1. Tea algal leaf spot,5. Red spider,True,64,62,0.85913,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00278.jpg,6. Green mirid bug/green_mirid_bug_00107.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,64,82,0.85415,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00280.jpg,4. Helopeltis/helopeltis_00299.jpg,1. Tea algal leaf spot,4. Helopeltis,True,60,123,0.8464,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00282.jpg,2. Brown Blight/brown_blight_00008.jpg,1. Tea algal leaf spot,2. Brown Blight,True,62,103,0.80143,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00282.jpg,3. Gray Blight/gray_blight_00542.jpg,1. Tea algal leaf spot,3. Gray Blight,True,64,107,0.84524,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00282.jpg,5. Red spider/red_spider_00510.jpg,1. Tea algal leaf spot,5. Red spider,True,62,111,0.84358,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00284.jpg,3. Gray Blight/gray_blight_00565.jpg,1. Tea algal leaf spot,3. Gray Blight,True,58,109,0.77395,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00287.jpg,2. Brown Blight/brown_blight_00323.jpg,1. Tea algal leaf spot,2. Brown Blight,True,64,75,0.82794,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00288.jpg,3. Gray Blight/gray_blight_00686.jpg,1. Tea algal leaf spot,3. Gray Blight,True,60,58,0.77215,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00289.jpg,7. Healthy leaf/healthy_00512.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,64,74,0.78422,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00300.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00301.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,58,56,0.78168,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00300.jpg,5. Red spider/red_spider_00349.jpg,1. Tea algal leaf spot,5. Red spider,True,64,105,0.76014,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00300.jpg,5. Red spider/red_spider_00368.jpg,1. Tea algal leaf spot,5. Red spider,True,58,78,0.79183,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00301.jpg,3. Gray Blight/gray_blight_00712.jpg,1. Tea algal leaf spot,3. Gray Blight,True,60,77,0.82174,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00301.jpg,5. Red spider/red_spider_00349.jpg,1. Tea algal leaf spot,5. Red spider,True,54,101,0.79581,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00301.jpg,5. Red spider/red_spider_00368.jpg,1. Tea algal leaf spot,5. Red spider,True,52,86,0.84759,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00302.jpg,6. Green mirid bug/green_mirid_bug_00749.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,64,113,0.7728,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00303.jpg,3. Gray Blight/gray_blight_00704.jpg,1. Tea algal leaf spot,3. Gray Blight,True,62,55,0.78405,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00311.jpg,5. Red spider/red_spider_00274.jpg,1. Tea algal leaf spot,5. Red spider,True,64,82,0.78848,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00313.jpg,3. Gray Blight/gray_blight_00112.jpg,1. Tea algal leaf spot,3. Gray Blight,True,62,103,0.84382,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00313.jpg,3. Gray Blight/gray_blight_00473.jpg,1. Tea algal leaf spot,3. Gray Blight,True,60,60,0.86686,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00313.jpg,5. Red spider/red_spider_00450.jpg,1. Tea algal leaf spot,5. Red spider,True,52,114,0.86864,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00315.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00316.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,62,59,0.84498,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00316.jpg,2. Brown Blight/brown_blight_00198.jpg,1. Tea algal leaf spot,2. Brown Blight,True,62,94,0.76956,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00316.jpg,5. Red spider/red_spider_00303.jpg,1. Tea algal leaf spot,5. Red spider,True,60,77,0.85475,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00318.jpg,3. Gray Blight/gray_blight_00408.jpg,1. Tea algal leaf spot,3. Gray Blight,True,62,111,0.77915,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00320.jpg,2. Brown Blight/brown_blight_00383.jpg,1. Tea algal leaf spot,2. Brown Blight,True,62,70,0.76597,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00335.jpg,5. Red spider/red_spider_00380.jpg,1. Tea algal leaf spot,5. Red spider,True,46,43,0.86321,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00341.jpg,6. Green mirid bug/green_mirid_bug_00932.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,58,103,0.82282,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00341.jpg,7. Healthy leaf/healthy_00614.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,64,83,0.81012,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00347.jpg,6. Green mirid bug/green_mirid_bug_01203.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,64,93,0.77988,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00348.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00349.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,64,90,0.80162,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00350.jpg,3. Gray Blight/gray_blight_00819.jpg,1. Tea algal leaf spot,3. Gray Blight,True,64,100,0.77589,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00350.jpg,7. Healthy leaf/healthy_00575.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,64,99,0.77249,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00353.jpg,3. Gray Blight/gray_blight_00820.jpg,1. Tea algal leaf spot,3. Gray Blight,True,50,104,0.76172,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00354.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00418.jpg,1. Tea algal leaf spot,1. Tea algal leaf spot,False,64,116,0.77108,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00354.jpg,7. Healthy leaf/healthy_00668.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,60,98,0.75572,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00358.jpg,5. Red spider/red_spider_00440.jpg,1. Tea algal leaf spot,5. Red spider,True,60,109,0.85853,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00358.jpg,5. Red spider/red_spider_00450.jpg,1. Tea algal leaf spot,5. Red spider,True,62,111,0.86758,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00360.jpg,7. Healthy leaf/healthy_00038.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,62,61,0.80439,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00365.jpg,3. Gray Blight/gray_blight_00766.jpg,1. Tea algal leaf spot,3. Gray Blight,True,64,99,0.74519,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00365.jpg,7. Healthy leaf/healthy_00682.jpg,1. Tea algal leaf spot,7. Healthy leaf,True,64,96,0.74151,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00367.jpg,6. Green mirid bug/green_mirid_bug_00183.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,62,119,0.82384,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00372.jpg,4. Helopeltis/helopeltis_00409.jpg,1. Tea algal leaf spot,4. Helopeltis,True,56,91,0.85565,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00372.jpg,5. Red spider/red_spider_00316.jpg,1. Tea algal leaf spot,5. Red spider,True,54,133,0.85181,False,False,False
1. Tea algal leaf spot/tea_algal_leaf_spot_00372.jpg,6. Green mirid bug/green_mirid_bug_00473.jpg,1. Tea algal leaf spot,6. Green mirid bug,True,62,99,0.85885,False,False,False
