relative_path,class_folder_raw,width,height,size_bytes,laplacian_var_blur,sharpness_flag,mean_brightness,std_contrast,decode_ok,corruption_status,has_exif
1. Tea algal leaf spot/tea_algal_leaf_spot_00181.jpg,1. Tea algal leaf spot,1200,904,115382,102.596,soft,185.296,44.919,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00182.jpg,1. Tea algal leaf spot,1200,904,168310,114.72,soft,184.854,50.749,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00183.jpg,1. Tea algal leaf spot,1200,904,125338,115.548,soft,179.554,36.667,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00184.jpg,1. Tea algal leaf spot,1200,904,155299,161.094,soft,186.765,52.633,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00185.jpg,1. Tea algal leaf spot,1200,904,149849,121.429,soft,193.032,42.405,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00186.jpg,1. Tea algal leaf spot,1200,900,220138,195.028,soft,175.408,64.248,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00187.jpg,1. Tea algal leaf spot,1200,1600,277595,172.097,soft,165.144,64.8,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00188.jpg,1. Tea algal leaf spot,1200,904,108175,119.265,soft,208.375,45.24,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00189.jpg,1. Tea algal leaf spot,1200,904,127450,141.494,soft,188.561,46.365,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00190.jpg,1. Tea algal leaf spot,1200,904,103160,165.616,soft,209.89,46.751,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00191.jpg,1. Tea algal leaf spot,1200,900,179542,154.412,soft,170.439,53.263,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00192.jpg,1. Tea algal leaf spot,1200,900,215101,184.312,soft,165.556,58.229,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00193.jpg,1. Tea algal leaf spot,1200,1600,620729,226.305,soft,179.554,44.932,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00194.jpg,1. Tea algal leaf spot,1200,1600,509053,177.583,soft,179.837,46.735,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00195.jpg,1. Tea algal leaf spot,1200,1600,598883,243.606,soft,177.082,40.397,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00196.jpg,1. Tea algal leaf spot,1200,1600,392330,157.234,soft,178.338,53.41,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00197.jpg,1. Tea algal leaf spot,1200,1600,582177,256.826,soft,178.446,42.412,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00198.jpg,1. Tea algal leaf spot,1200,1600,378483,159.747,soft,180.603,55.905,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00199.jpg,1. Tea algal leaf spot,1200,900,359428,268.111,soft,172.728,30.837,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00200.jpg,1. Tea algal leaf spot,1200,1600,580265,221.218,soft,179.244,32.65,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00201.jpg,1. Tea algal leaf spot,1200,1600,515051,151.683,soft,176.721,36.61,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00202.jpg,1. Tea algal leaf spot,1200,1600,338882,113.962,soft,178.427,47.772,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00203.jpg,1. Tea algal leaf spot,1200,1600,334415,100.927,soft,180.757,53.614,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00204.jpg,1. Tea algal leaf spot,1200,1600,355386,99.843,blurry,179.616,54.067,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00205.jpg,1. Tea algal leaf spot,1200,1600,398037,114.928,soft,169.134,59.478,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00206.jpg,1. Tea algal leaf spot,1200,1600,357658,113.814,soft,171.32,58.12,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00207.jpg,1. Tea algal leaf spot,1200,1600,276642,109.53,soft,170.319,58.778,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00208.jpg,1. Tea algal leaf spot,1200,1600,356689,124.138,soft,179.969,54.916,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00209.jpg,1. Tea algal leaf spot,1200,1600,390415,114.208,soft,174.789,50.764,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00210.jpg,1. Tea algal leaf spot,1200,1600,298867,121.18,soft,180.33,50.421,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00211.jpg,1. Tea algal leaf spot,1200,900,154726,110.536,soft,187.8,42.307,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00212.jpg,1. Tea algal leaf spot,1200,1600,378478,129.537,soft,178.243,47.909,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00213.jpg,1. Tea algal leaf spot,1200,1600,289365,95.409,blurry,174.787,48.624,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00214.jpg,1. Tea algal leaf spot,1200,1600,354934,135.95,soft,171.109,56.052,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00215.jpg,1. Tea algal leaf spot,1200,1600,348762,139.149,soft,172.748,56.736,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00216.jpg,1. Tea algal leaf spot,1200,1600,342980,97.707,blurry,173.391,44.331,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00217.jpg,1. Tea algal leaf spot,1200,1600,349175,123.377,soft,186.258,55.847,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00218.jpg,1. Tea algal leaf spot,1200,1600,332898,98.012,blurry,174.753,55.677,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00219.jpg,1. Tea algal leaf spot,1200,1600,370453,105.795,soft,177.963,48.983,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00220.jpg,1. Tea algal leaf spot,1200,1600,337357,106.988,soft,182.886,48.458,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00221.jpg,1. Tea algal leaf spot,1200,1600,423099,136.145,soft,175.675,48.274,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00222.jpg,1. Tea algal leaf spot,1200,1600,394048,138.227,soft,165.669,60.993,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00223.jpg,1. Tea algal leaf spot,1200,1600,337022,142.905,soft,168.39,59.445,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00224.jpg,1. Tea algal leaf spot,1200,1600,343649,134.674,soft,181.598,48.939,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00225.jpg,1. Tea algal leaf spot,1200,1600,311965,130.24,soft,174.97,54.014,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00226.jpg,1. Tea algal leaf spot,1200,1600,396064,129.586,soft,177.967,42.429,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00227.jpg,1. Tea algal leaf spot,1200,1600,290958,121.289,soft,177.813,45.318,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00228.jpg,1. Tea algal leaf spot,1200,1600,357250,109.539,soft,188.398,45.725,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00229.jpg,1. Tea algal leaf spot,1200,1600,358765,98.322,blurry,182.215,44.235,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00230.jpg,1. Tea algal leaf spot,1200,900,202211,112.516,soft,184.188,44.385,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00231.jpg,1. Tea algal leaf spot,1200,1600,294647,98.362,blurry,182.657,52.152,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00232.jpg,1. Tea algal leaf spot,1200,1600,355835,103.009,soft,178.088,48.733,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00233.jpg,1. Tea algal leaf spot,1200,1600,323121,97.877,blurry,176.652,54.239,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00234.jpg,1. Tea algal leaf spot,1200,1600,315247,109.981,soft,182.233,53.197,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00235.jpg,1. Tea algal leaf spot,1200,1600,271946,93.307,blurry,184.436,53.508,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00236.jpg,1. Tea algal leaf spot,1200,1600,365338,79.527,blurry,176.233,46.435,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00237.jpg,1. Tea algal leaf spot,1200,1600,321852,167.086,soft,175.494,50.152,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00238.jpg,1. Tea algal leaf spot,1200,1600,376245,139.542,soft,168.069,52.127,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00239.jpg,1. Tea algal leaf spot,1200,1600,307486,122.423,soft,171.464,53.055,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00240.jpg,1. Tea algal leaf spot,1200,1600,332938,114.089,soft,174.991,50.781,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00241.jpg,1. Tea algal leaf spot,1200,1600,332802,76.065,blurry,186.836,35.52,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00242.jpg,1. Tea algal leaf spot,1200,900,137012,86.998,blurry,178.195,42.471,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00243.jpg,1. Tea algal leaf spot,1200,1600,337841,101.535,soft,169.053,61.562,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00244.jpg,1. Tea algal leaf spot,1200,1600,327364,106.758,soft,168.342,57.793,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00245.jpg,1. Tea algal leaf spot,1200,1600,380923,127.74,soft,171.122,51.638,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00246.jpg,1. Tea algal leaf spot,1200,1600,251756,96.539,blurry,177.653,40.308,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00247.jpg,1. Tea algal leaf spot,1200,1600,292808,91.491,blurry,175.691,39.253,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00248.jpg,1. Tea algal leaf spot,1200,1600,304558,49.043,blurry,189.332,34.135,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00249.jpg,1. Tea algal leaf spot,1200,1600,280437,68.686,blurry,177.691,44.48,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00250.jpg,1. Tea algal leaf spot,1200,1600,300416,66.591,blurry,192.875,37.34,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00251.jpg,1. Tea algal leaf spot,1200,1600,312950,56.989,blurry,178.892,32.353,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00252.jpg,1. Tea algal leaf spot,1200,1600,288998,92.577,blurry,181.561,47.853,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00253.jpg,1. Tea algal leaf spot,1200,1600,255695,71.821,blurry,180.006,51.976,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00254.jpg,1. Tea algal leaf spot,1200,1600,328305,73.399,blurry,176.402,42.985,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00255.jpg,1. Tea algal leaf spot,1200,1600,253361,89.646,blurry,178.442,40.902,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00256.jpg,1. Tea algal leaf spot,1200,1600,325561,132.667,soft,164.394,59.597,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00257.jpg,1. Tea algal leaf spot,1200,1600,378103,191.891,soft,169.784,55.551,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00258.jpg,1. Tea algal leaf spot,1200,1600,384066,167.254,soft,164.145,60.69,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00259.jpg,1. Tea algal leaf spot,1200,1600,248648,56.496,blurry,180.468,47.234,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00260.jpg,1. Tea algal leaf spot,1200,1600,244431,65.772,blurry,180.16,51.997,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00261.jpg,1. Tea algal leaf spot,1200,1600,302031,56.719,blurry,184.502,39.897,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00262.jpg,1. Tea algal leaf spot,1200,1600,273909,64.876,blurry,179.03,54.036,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00263.jpg,1. Tea algal leaf spot,1200,1600,302268,76.016,blurry,177.464,51.664,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00264.jpg,1. Tea algal leaf spot,1200,1600,247591,53.777,blurry,184.318,36.775,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00265.jpg,1. Tea algal leaf spot,1200,1600,311943,51.292,blurry,170.069,32.059,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00266.jpg,1. Tea algal leaf spot,1200,1600,269906,98.655,blurry,176.21,47.528,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00267.jpg,1. Tea algal leaf spot,1200,1600,331402,125.524,soft,171.023,50.872,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00268.jpg,1. Tea algal leaf spot,1200,1600,333750,84.951,blurry,188.359,40.14,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00269.jpg,1. Tea algal leaf spot,1200,1600,253599,86.832,blurry,180.134,53.076,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00270.jpg,1. Tea algal leaf spot,1200,1600,323213,81.917,blurry,183.885,51.351,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00271.jpg,1. Tea algal leaf spot,1200,1600,359912,87.479,blurry,176.868,45.856,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00272.jpg,1. Tea algal leaf spot,1200,1600,363054,134.941,soft,169.246,56.942,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00273.jpg,1. Tea algal leaf spot,1200,1600,335222,93.118,blurry,164.343,53.399,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00274.jpg,1. Tea algal leaf spot,1200,1600,319536,106.245,soft,179.029,42.746,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00275.jpg,1. Tea algal leaf spot,1200,1600,399252,151.844,soft,186.14,40.955,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00276.jpg,1. Tea algal leaf spot,1200,1600,368961,144.596,soft,180.349,50.504,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00277.jpg,1. Tea algal leaf spot,1200,1600,389129,179.205,soft,178.405,48.477,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00278.jpg,1. Tea algal leaf spot,1200,1600,306293,102.49,soft,174.83,39.46,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00279.jpg,1. Tea algal leaf spot,1200,1600,307911,73.145,blurry,187.295,38.54,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00280.jpg,1. Tea algal leaf spot,1200,1600,279321,38.906,blurry,196.923,34.257,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00281.jpg,1. Tea algal leaf spot,1200,1600,318403,37.838,blurry,194.103,29.551,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00282.jpg,1. Tea algal leaf spot,1200,1600,313527,97.656,blurry,180.571,38.202,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00283.jpg,1. Tea algal leaf spot,1200,1600,371888,112.312,soft,174.385,38.667,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00284.jpg,1. Tea algal leaf spot,1200,1600,334067,77.492,blurry,186.281,45.168,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00285.jpg,1. Tea algal leaf spot,1200,1600,383240,132.396,soft,185.49,44.148,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00286.jpg,1. Tea algal leaf spot,1200,1600,345375,85.563,blurry,186.779,45.047,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00287.jpg,1. Tea algal leaf spot,1200,1600,301776,94.034,blurry,174.239,47.162,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00288.jpg,1. Tea algal leaf spot,1200,1600,307276,88.442,blurry,171.512,43.757,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00289.jpg,1. Tea algal leaf spot,1200,1600,317313,138.128,soft,162.402,56.179,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00290.jpg,1. Tea algal leaf spot,1200,1600,335463,104.359,soft,168.474,49.636,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00291.jpg,1. Tea algal leaf spot,1200,1600,304653,109.868,soft,173.132,46.894,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00292.jpg,1. Tea algal leaf spot,1200,1600,335281,101.424,soft,171.061,45.453,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00293.jpg,1. Tea algal leaf spot,1200,1600,394045,248.524,soft,157.056,63.552,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00294.jpg,1. Tea algal leaf spot,1200,1600,358930,150.672,soft,172.145,59.593,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00295.jpg,1. Tea algal leaf spot,1200,900,234021,203.044,soft,167.337,60.803,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00296.jpg,1. Tea algal leaf spot,1200,900,192596,151.205,soft,174.665,48.807,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00297.jpg,1. Tea algal leaf spot,1200,1600,366700,115.87,soft,169.223,50.175,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00298.jpg,1. Tea algal leaf spot,1200,1600,345012,101.719,soft,176.29,52.236,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00299.jpg,1. Tea algal leaf spot,1200,1600,320477,111.024,soft,185.652,40.264,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00300.jpg,1. Tea algal leaf spot,1200,1600,367054,225.608,soft,175.583,44.854,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00301.jpg,1. Tea algal leaf spot,1200,1600,329522,118.908,soft,180.255,39.393,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00302.jpg,1. Tea algal leaf spot,1200,1600,304211,75.843,blurry,162.472,48.83,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00303.jpg,1. Tea algal leaf spot,1200,1600,358657,96.904,blurry,161.568,45.561,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00304.jpg,1. Tea algal leaf spot,1200,1600,379622,136.007,soft,172.102,43.067,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00305.jpg,1. Tea algal leaf spot,1200,1600,370761,190.658,soft,164.561,56.769,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00306.jpg,1. Tea algal leaf spot,1200,1600,293889,86.908,blurry,176.187,54.807,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00307.jpg,1. Tea algal leaf spot,1200,1600,317217,108.394,soft,169.298,57.008,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00308.jpg,1. Tea algal leaf spot,1200,1600,287210,88.534,blurry,184.477,48.585,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00309.jpg,1. Tea algal leaf spot,1200,1600,314193,142.969,soft,181.521,50.83,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00310.jpg,1. Tea algal leaf spot,1200,900,176367,121.979,soft,173.308,61.543,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00311.jpg,1. Tea algal leaf spot,1200,1600,292855,73.321,blurry,181.767,46.244,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00312.jpg,1. Tea algal leaf spot,1200,1600,256353,56.311,blurry,178.738,46.42,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00313.jpg,1. Tea algal leaf spot,1200,1600,265137,92.594,blurry,178.616,43.596,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00314.jpg,1. Tea algal leaf spot,1200,900,169575,133.744,soft,173.592,35.558,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00315.jpg,1. Tea algal leaf spot,1200,1600,274651,109.435,soft,178.244,43.563,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00316.jpg,1. Tea algal leaf spot,1200,1600,310478,91.177,blurry,180.4,44.982,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00317.jpg,1. Tea algal leaf spot,1200,900,190580,126.447,soft,166.857,58.657,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00318.jpg,1. Tea algal leaf spot,1200,1600,337002,120.575,soft,186.665,45.794,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00319.jpg,1. Tea algal leaf spot,1200,900,164442,123.023,soft,181.475,44.862,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00320.jpg,1. Tea algal leaf spot,1200,1600,322827,132.396,soft,163.106,60.011,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00321.jpg,1. Tea algal leaf spot,1200,1600,352443,104.082,soft,168.917,50.962,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00322.jpg,1. Tea algal leaf spot,1200,1600,307487,64.572,blurry,182.058,49.296,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00323.jpg,1. Tea algal leaf spot,1200,1600,323037,68.558,blurry,177.392,40.989,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00324.jpg,1. Tea algal leaf spot,1200,900,183058,138.802,soft,178.966,49.922,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00325.jpg,1. Tea algal leaf spot,1200,900,213431,143.28,soft,181.681,49.932,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00326.jpg,1. Tea algal leaf spot,1200,1600,350054,79.562,blurry,170.268,54.482,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00327.jpg,1. Tea algal leaf spot,1200,1600,340398,129.35,soft,173.423,53.146,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00328.jpg,1. Tea algal leaf spot,1200,900,239342,165.309,soft,162.045,47.108,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00329.jpg,1. Tea algal leaf spot,1200,900,194968,166.951,soft,175.154,46.463,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00330.jpg,1. Tea algal leaf spot,1200,1600,321590,116.625,soft,178.047,50.441,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00331.jpg,1. Tea algal leaf spot,1200,1600,323633,75.003,blurry,177.261,53.884,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00332.jpg,1. Tea algal leaf spot,1200,1600,331005,72.366,blurry,188.108,44.077,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00333.jpg,1. Tea algal leaf spot,1200,1600,289353,176.364,soft,178.707,37.544,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00334.jpg,1. Tea algal leaf spot,1200,1600,282280,114.35,soft,185.406,35.785,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00335.jpg,1. Tea algal leaf spot,1200,1600,324199,97.63,blurry,175.888,35.261,True,ok,True
1. Tea algal leaf spot/tea_algal_leaf_spot_00336.jpg,1. Tea algal leaf spot,1200,1600,323854,92.18,blurry,179.81,42.057,True,ok,True
